X,Y,U,K,KU,H,HU
-1,-1,0.43,17,0.117647059,83,0.493975904
-1,-0.95,0.46,21,0.333333333,79,0.493670886
-1,-0.9,0.42,30,0.233333333,70,0.5
-1,-0.85,0.45,29,0.448275862,71,0.450704225
-1,-0.8,0.46,40,0.4,60,0.5
-1,-0.75,0.46,32,0.28125,68,0.544117647
-1,-0.7,0.42,40,0.425,60,0.416666667
-1,-0.65,0.47,45,0.444444444,55,0.490909091
-1,-0.6,0.51,33,0.484848485,67,0.52238806
-1,-0.55,0.47,40,0.45,60,0.483333333
-1,-0.5,0.53,54,0.574074074,46,0.47826087
-1,-0.45,0.46,58,0.413793103,42,0.523809524
-1,-0.4,0.46,46,0.47826087,54,0.444444444
-1,-0.35,0.61,60,0.55,40,0.7
-1,-0.3,0.43,57,0.350877193,43,0.534883721
-1,-0.25,0.59,52,0.576923077,48,0.604166667
-1,-0.2,0.54,68,0.588235294,32,0.4375
-1,-0.15,0.51,61,0.524590164,39,0.487179487
-1,-0.1,0.55,62,0.661290323,38,0.368421053
-1,-0.05,0.49,61,0.557377049,39,0.384615385
-1,0,0.52,65,0.553846154,35,0.457142857
-1,0.05,0.46,55,0.545454545,45,0.355555556
-1,0.1,0.65,63,0.682539683,37,0.594594595
-1,0.15,0.58,56,0.642857143,44,0.5
-1,0.2,0.54,49,0.591836735,51,0.490196078
-1,0.25,0.45,60,0.466666667,40,0.425
-1,0.3,0.45,49,0.428571429,51,0.470588235
-1,0.35,0.49,53,0.490566038,47,0.489361702
-1,0.4,0.43,48,0.416666667,52,0.442307692
-1,0.45,0.61,53,0.641509434,47,0.574468085
-1,0.5,0.51,44,0.545454545,56,0.482142857
-1,0.55,0.4,39,0.282051282,61,0.475409836
-1,0.6,0.49,41,0.463414634,59,0.508474576
-1,0.65,0.48,45,0.444444444,55,0.509090909
-1,0.7,0.5,30,0.533333333,70,0.485714286
-1,0.75,0.44,35,0.4,65,0.461538462
-1,0.8,0.47,30,0.266666667,70,0.557142857
-1,0.85,0.41,27,0.296296296,73,0.452054795
-1,0.9,0.38,29,0.24137931,71,0.436619718
-1,0.95,0.42,15,0.266666667,85,0.447058824
-1,1,0.53,19,0.368421053,81,0.567901235
-0.95,-1,0.39,25,0.4,75,0.386666667
-0.95,-0.95,0.46,26,0.269230769,74,0.527027027
-0.95,-0.9,0.46,29,0.448275862,71,0.464788732
-0.95,-0.85,0.46,32,0.3125,68,0.529411765
-0.95,-0.8,0.44,32,0.34375,68,0.485294118
-0.95,-0.75,0.47,35,0.485714286,65,0.461538462
-0.95,-0.7,0.49,45,0.466666667,55,0.509090909
-0.95,-0.65,0.52,52,0.442307692,48,0.604166667
-0.95,-0.6,0.45,56,0.410714286,44,0.5
-0.95,-0.55,0.45,49,0.469387755,51,0.431372549
-0.95,-0.5,0.52,62,0.516129032,38,0.526315789
-0.95,-0.45,0.48,58,0.517241379,42,0.428571429
-0.95,-0.4,0.54,58,0.603448276,42,0.452380952
-0.95,-0.35,0.41,62,0.467741935,38,0.315789474
-0.95,-0.3,0.54,59,0.542372881,41,0.536585366
-0.95,-0.25,0.6,64,0.671875,36,0.472222222
-0.95,-0.2,0.57,70,0.571428571,30,0.566666667
-0.95,-0.15,0.56,54,0.666666667,46,0.434782609
-0.95,-0.1,0.5,65,0.507692308,35,0.485714286
-0.95,-0.05,0.48,69,0.550724638,31,0.322580645
-0.95,0,0.55,63,0.571428571,37,0.513513514
-0.95,0.05,0.55,62,0.629032258,38,0.421052632
-0.95,0.1,0.61,70,0.7,30,0.4
-0.95,0.15,0.55,61,0.573770492,39,0.512820513
-0.95,0.2,0.56,70,0.614285714,30,0.433333333
-0.95,0.25,0.5,63,0.492063492,37,0.513513514
-0.95,0.3,0.56,52,0.634615385,48,0.479166667
-0.95,0.35,0.53,68,0.602941176,32,0.375
-0.95,0.4,0.55,50,0.58,50,0.52
-0.95,0.45,0.51,55,0.563636364,45,0.444444444
-0.95,0.5,0.56,51,0.568627451,49,0.551020408
-0.95,0.55,0.38,49,0.469387755,51,0.294117647
-0.95,0.6,0.56,49,0.489795918,51,0.62745098
-0.95,0.65,0.45,48,0.458333333,52,0.442307692
-0.95,0.7,0.51,38,0.421052632,62,0.564516129
-0.95,0.75,0.53,39,0.512820513,61,0.540983607
-0.95,0.8,0.44,31,0.290322581,69,0.507246377
-0.95,0.85,0.38,32,0.34375,68,0.397058824
-0.95,0.9,0.38,26,0.269230769,74,0.418918919
-0.95,0.95,0.36,20,0.3,80,0.375
-0.95,1,0.41,24,0.458333333,76,0.394736842
-0.9,-1,0.33,23,0.260869565,77,0.350649351
-0.9,-0.95,0.37,33,0.363636364,67,0.373134328
-0.9,-0.9,0.49,30,0.566666667,70,0.457142857
-0.9,-0.85,0.47,41,0.390243902,59,0.525423729
-0.9,-0.8,0.41,42,0.357142857,58,0.448275862
-0.9,-0.75,0.37,41,0.292682927,59,0.423728814
-0.9,-0.7,0.4,44,0.363636364,56,0.428571429
-0.9,-0.65,0.44,56,0.428571429,44,0.454545455
-0.9,-0.6,0.45,48,0.479166667,52,0.423076923
-0.9,-0.55,0.54,59,0.627118644,41,0.414634146
-0.9,-0.5,0.52,46,0.586956522,54,0.462962963
-0.9,-0.45,0.47,55,0.472727273,45,0.466666667
-0.9,-0.4,0.56,61,0.62295082,39,0.461538462
-0.9,-0.35,0.47,69,0.449275362,31,0.516129032
-0.9,-0.3,0.54,65,0.615384615,35,0.4
-0.9,-0.25,0.62,70,0.642857143,30,0.566666667
-0.9,-0.2,0.51,71,0.577464789,29,0.344827586
-0.9,-0.15,0.6,67,0.686567164,33,0.424242424
-0.9,-0.1,0.59,71,0.661971831,29,0.413793103
-0.9,-0.05,0.64,72,0.666666667,28,0.571428571
-0.9,0,0.57,68,0.617647059,32,0.46875
-0.9,0.05,0.63,74,0.675675676,26,0.5
-0.9,0.1,0.58,70,0.642857143,30,0.433333333
-0.9,0.15,0.58,68,0.632352941,32,0.46875
-0.9,0.2,0.54,70,0.657142857,30,0.266666667
-0.9,0.25,0.58,81,0.555555556,19,0.684210526
-0.9,0.3,0.51,61,0.540983607,39,0.461538462
-0.9,0.35,0.45,69,0.463768116,31,0.419354839
-0.9,0.4,0.55,69,0.550724638,31,0.548387097
-0.9,0.45,0.47,53,0.509433962,47,0.425531915
-0.9,0.5,0.57,55,0.545454545,45,0.6
-0.9,0.55,0.59,56,0.589285714,44,0.590909091
-0.9,0.6,0.52,56,0.5,44,0.545454545
-0.9,0.65,0.5,51,0.470588235,49,0.530612245
-0.9,0.7,0.4,52,0.384615385,48,0.416666667
-0.9,0.75,0.45,41,0.463414634,59,0.440677966
-0.9,0.8,0.48,42,0.333333333,58,0.586206897
-0.9,0.85,0.37,33,0.303030303,67,0.402985075
-0.9,0.9,0.36,31,0.516129032,69,0.289855072
-0.9,0.95,0.49,28,0.321428571,72,0.555555556
-0.9,1,0.46,24,0.291666667,76,0.513157895
-0.85,-1,0.39,24,0.375,76,0.394736842
-0.85,-0.95,0.44,37,0.405405405,63,0.46031746
-0.85,-0.9,0.39,30,0.4,70,0.385714286
-0.85,-0.85,0.49,34,0.411764706,66,0.53030303
-0.85,-0.8,0.47,39,0.435897436,61,0.491803279
-0.85,-0.75,0.44,38,0.421052632,62,0.451612903
-0.85,-0.7,0.37,47,0.340425532,53,0.396226415
-0.85,-0.65,0.46,57,0.403508772,43,0.534883721
-0.85,-0.6,0.45,58,0.482758621,42,0.404761905
-0.85,-0.55,0.48,62,0.532258065,38,0.394736842
-0.85,-0.5,0.51,63,0.587301587,37,0.378378378
-0.85,-0.45,0.49,61,0.557377049,39,0.384615385
-0.85,-0.4,0.51,72,0.569444444,28,0.357142857
-0.85,-0.35,0.62,66,0.681818182,34,0.5
-0.85,-0.3,0.57,70,0.614285714,30,0.466666667
-0.85,-0.25,0.59,70,0.685714286,30,0.366666667
-0.85,-0.2,0.5,78,0.551282051,22,0.318181818
-0.85,-0.15,0.62,78,0.641025641,22,0.545454545
-0.85,-0.1,0.6,76,0.657894737,24,0.416666667
-0.85,-0.05,0.64,73,0.657534247,27,0.592592593
-0.85,0,0.71,78,0.756410256,22,0.545454545
-0.85,0.05,0.67,82,0.670731707,18,0.666666667
-0.85,0.1,0.56,76,0.605263158,24,0.416666667
-0.85,0.15,0.58,78,0.602564103,22,0.5
-0.85,0.2,0.55,73,0.616438356,27,0.37037037
-0.85,0.25,0.56,76,0.644736842,24,0.291666667
-0.85,0.3,0.6,76,0.671052632,24,0.375
-0.85,0.35,0.51,66,0.53030303,34,0.470588235
-0.85,0.4,0.56,72,0.597222222,28,0.464285714
-0.85,0.45,0.58,62,0.661290323,38,0.447368421
-0.85,0.5,0.47,72,0.527777778,28,0.321428571
-0.85,0.55,0.53,59,0.525423729,41,0.536585366
-0.85,0.6,0.53,67,0.552238806,33,0.484848485
-0.85,0.65,0.48,52,0.442307692,48,0.520833333
-0.85,0.7,0.46,50,0.56,50,0.36
-0.85,0.75,0.44,47,0.340425532,53,0.528301887
-0.85,0.8,0.38,38,0.342105263,62,0.403225806
-0.85,0.85,0.36,42,0.357142857,58,0.362068966
-0.85,0.9,0.45,38,0.342105263,62,0.516129032
-0.85,0.95,0.48,29,0.448275862,71,0.492957746
-0.85,1,0.48,25,0.56,75,0.453333333
-0.8,-1,0.35,32,0.3125,68,0.367647059
-0.8,-0.95,0.42,38,0.394736842,62,0.435483871
-0.8,-0.9,0.45,40,0.4,60,0.483333333
-0.8,-0.85,0.5,47,0.489361702,53,0.509433962
-0.8,-0.8,0.43,40,0.525,60,0.366666667
-0.8,-0.75,0.41,46,0.434782609,54,0.388888889
-0.8,-0.7,0.48,57,0.526315789,43,0.418604651
-0.8,-0.65,0.48,57,0.526315789,43,0.418604651
-0.8,-0.6,0.43,62,0.419354839,38,0.447368421
-0.8,-0.55,0.54,60,0.666666667,40,0.35
-0.8,-0.5,0.59,75,0.64,25,0.44
-0.8,-0.45,0.57,65,0.676923077,35,0.371428571
-0.8,-0.4,0.53,72,0.569444444,28,0.428571429
-0.8,-0.35,0.6,75,0.64,25,0.48
-0.8,-0.3,0.57,73,0.657534247,27,0.333333333
-0.8,-0.25,0.64,72,0.722222222,28,0.428571429
-0.8,-0.2,0.67,81,0.679012346,19,0.631578947
-0.8,-0.15,0.61,78,0.641025641,22,0.5
-0.8,-0.1,0.63,83,0.698795181,17,0.294117647
-0.8,-0.05,0.67,82,0.707317073,18,0.5
-0.8,0,0.63,78,0.666666667,22,0.5
-0.8,0.05,0.63,81,0.716049383,19,0.263157895
-0.8,0.1,0.6,82,0.634146341,18,0.444444444
-0.8,0.15,0.62,80,0.6875,20,0.35
-0.8,0.2,0.66,79,0.696202532,21,0.523809524
-0.8,0.25,0.62,71,0.661971831,29,0.517241379
-0.8,0.3,0.55,73,0.616438356,27,0.37037037
-0.8,0.35,0.58,70,0.585714286,30,0.566666667
-0.8,0.4,0.54,72,0.652777778,28,0.25
-0.8,0.45,0.54,71,0.577464789,29,0.448275862
-0.8,0.5,0.58,64,0.625,36,0.5
-0.8,0.55,0.52,62,0.564516129,38,0.447368421
-0.8,0.6,0.51,60,0.566666667,40,0.425
-0.8,0.65,0.52,55,0.618181818,45,0.4
-0.8,0.7,0.45,50,0.44,50,0.46
-0.8,0.75,0.42,64,0.375,36,0.5
-0.8,0.8,0.52,49,0.489795918,51,0.549019608
-0.8,0.85,0.43,46,0.391304348,54,0.462962963
-0.8,0.9,0.36,45,0.422222222,55,0.309090909
-0.8,0.95,0.44,37,0.594594595,63,0.349206349
-0.8,1,0.37,31,0.35483871,69,0.376811594
-0.75,-1,0.38,34,0.352941176,66,0.393939394
-0.75,-0.95,0.34,24,0.333333333,76,0.342105263
-0.75,-0.9,0.33,42,0.285714286,58,0.362068966
-0.75,-0.85,0.47,45,0.6,55,0.363636364
-0.75,-0.8,0.4,45,0.4,55,0.4
-0.75,-0.75,0.46,65,0.492307692,35,0.4
-0.75,-0.7,0.48,55,0.545454545,45,0.4
-0.75,-0.65,0.49,57,0.526315789,43,0.441860465
-0.75,-0.6,0.6,70,0.714285714,30,0.333333333
-0.75,-0.55,0.6,68,0.647058824,32,0.5
-0.75,-0.5,0.53,69,0.550724638,31,0.483870968
-0.75,-0.45,0.56,74,0.581081081,26,0.5
-0.75,-0.4,0.53,72,0.597222222,28,0.357142857
-0.75,-0.35,0.67,78,0.769230769,22,0.318181818
-0.75,-0.3,0.6,72,0.680555556,28,0.392857143
-0.75,-0.25,0.62,77,0.74025974,23,0.217391304
-0.75,-0.2,0.77,88,0.806818182,12,0.5
-0.75,-0.15,0.67,82,0.719512195,18,0.444444444
-0.75,-0.1,0.63,84,0.702380952,16,0.25
-0.75,-0.05,0.66,84,0.702380952,16,0.4375
-0.75,0,0.62,86,0.674418605,14,0.285714286
-0.75,0.05,0.72,76,0.763157895,24,0.583333333
-0.75,0.1,0.69,78,0.756410256,22,0.454545455
-0.75,0.15,0.64,82,0.731707317,18,0.222222222
-0.75,0.2,0.6,81,0.654320988,19,0.368421053
-0.75,0.25,0.63,79,0.708860759,21,0.333333333
-0.75,0.3,0.59,71,0.676056338,29,0.379310345
-0.75,0.35,0.64,80,0.675,20,0.5
-0.75,0.4,0.63,87,0.632183908,13,0.615384615
-0.75,0.45,0.7,77,0.701298701,23,0.695652174
-0.75,0.5,0.58,72,0.680555556,28,0.321428571
-0.75,0.55,0.49,74,0.513513514,26,0.423076923
-0.75,0.6,0.44,61,0.524590164,39,0.307692308
-0.75,0.65,0.57,65,0.661538462,35,0.4
-0.75,0.7,0.59,55,0.654545455,45,0.511111111
-0.75,0.75,0.46,55,0.581818182,45,0.311111111
-0.75,0.8,0.47,60,0.516666667,40,0.4
-0.75,0.85,0.45,49,0.428571429,51,0.470588235
-0.75,0.9,0.47,46,0.543478261,54,0.407407407
-0.75,0.95,0.41,37,0.405405405,63,0.412698413
-0.75,1,0.39,29,0.482758621,71,0.352112676
-0.7,-1,0.31,39,0.384615385,61,0.262295082
-0.7,-0.95,0.45,42,0.547619048,58,0.379310345
-0.7,-0.9,0.42,37,0.513513514,63,0.365079365
-0.7,-0.85,0.45,53,0.566037736,47,0.319148936
-0.7,-0.8,0.43,58,0.517241379,42,0.30952381
-0.7,-0.75,0.49,54,0.518518519,46,0.456521739
-0.7,-0.7,0.43,61,0.475409836,39,0.358974359
-0.7,-0.65,0.45,60,0.516666667,40,0.35
-0.7,-0.6,0.45,64,0.578125,36,0.222222222
-0.7,-0.55,0.62,77,0.701298701,23,0.347826087
-0.7,-0.5,0.61,73,0.684931507,27,0.407407407
-0.7,-0.45,0.61,71,0.690140845,29,0.413793103
-0.7,-0.4,0.6,78,0.679487179,22,0.318181818
-0.7,-0.35,0.59,79,0.632911392,21,0.428571429
-0.7,-0.3,0.58,83,0.638554217,17,0.294117647
-0.7,-0.25,0.64,84,0.702380952,16,0.3125
-0.7,-0.2,0.73,85,0.741176471,15,0.666666667
-0.7,-0.15,0.76,81,0.87654321,19,0.263157895
-0.7,-0.1,0.63,83,0.734939759,17,0.117647059
-0.7,-0.05,0.67,87,0.735632184,13,0.230769231
-0.7,0,0.76,86,0.837209302,14,0.285714286
-0.7,0.05,0.77,84,0.821428571,16,0.5
-0.7,0.1,0.76,89,0.797752809,11,0.454545455
-0.7,0.15,0.73,86,0.755813953,14,0.571428571
-0.7,0.2,0.74,94,0.765957447,6,0.333333333
-0.7,0.25,0.64,83,0.686746988,17,0.411764706
-0.7,0.3,0.69,72,0.791666667,28,0.428571429
-0.7,0.35,0.66,76,0.75,24,0.375
-0.7,0.4,0.67,80,0.775,20,0.25
-0.7,0.45,0.59,85,0.623529412,15,0.4
-0.7,0.5,0.57,82,0.609756098,18,0.388888889
-0.7,0.55,0.5,70,0.571428571,30,0.333333333
-0.7,0.6,0.5,70,0.542857143,30,0.4
-0.7,0.65,0.42,62,0.516129032,38,0.263157895
-0.7,0.7,0.48,55,0.490909091,45,0.466666667
-0.7,0.75,0.4,51,0.529411765,49,0.265306122
-0.7,0.8,0.5,53,0.547169811,47,0.446808511
-0.7,0.85,0.35,49,0.408163265,51,0.294117647
-0.7,0.9,0.45,52,0.5,48,0.395833333
-0.7,0.95,0.47,47,0.468085106,53,0.471698113
-0.7,1,0.38,37,0.378378378,63,0.380952381
-0.65,-1,0.38,34,0.441176471,66,0.348484848
-0.65,-0.95,0.39,43,0.441860465,57,0.350877193
-0.65,-0.9,0.33,41,0.317073171,59,0.338983051
-0.65,-0.85,0.36,54,0.388888889,46,0.326086957
-0.65,-0.8,0.47,61,0.557377049,39,0.333333333
-0.65,-0.75,0.44,53,0.547169811,47,0.319148936
-0.65,-0.7,0.47,72,0.583333333,28,0.178571429
-0.65,-0.65,0.53,71,0.605633803,29,0.344827586
-0.65,-0.6,0.54,76,0.605263158,24,0.333333333
-0.65,-0.55,0.71,76,0.763157895,24,0.541666667
-0.65,-0.5,0.65,83,0.686746988,17,0.470588235
-0.65,-0.45,0.6,83,0.626506024,17,0.470588235
-0.65,-0.4,0.64,75,0.773333333,25,0.24
-0.65,-0.35,0.66,83,0.722891566,17,0.352941176
-0.65,-0.3,0.72,89,0.764044944,11,0.363636364
-0.65,-0.25,0.66,87,0.724137931,13,0.230769231
-0.65,-0.2,0.76,89,0.786516854,11,0.545454545
-0.65,-0.15,0.7,90,0.755555556,10,0.2
-0.65,-0.1,0.73,87,0.793103448,13,0.307692308
-0.65,-0.05,0.67,87,0.712643678,13,0.384615385
-0.65,0,0.83,90,0.877777778,10,0.4
-0.65,0.05,0.78,92,0.826086957,8,0.25
-0.65,0.1,0.73,92,0.760869565,8,0.375
-0.65,0.15,0.75,92,0.793478261,8,0.25
-0.65,0.2,0.62,84,0.642857143,16,0.5
-0.65,0.25,0.72,87,0.804597701,13,0.153846154
-0.65,0.3,0.73,85,0.752941176,15,0.6
-0.65,0.35,0.67,88,0.715909091,12,0.333333333
-0.65,0.4,0.67,82,0.731707317,18,0.388888889
-0.65,0.45,0.71,82,0.756097561,18,0.5
-0.65,0.5,0.59,74,0.689189189,26,0.307692308
-0.65,0.55,0.6,83,0.662650602,17,0.294117647
-0.65,0.6,0.52,71,0.563380282,29,0.413793103
-0.65,0.65,0.61,72,0.652777778,28,0.5
-0.65,0.7,0.51,67,0.567164179,33,0.393939394
-0.65,0.75,0.47,67,0.552238806,33,0.303030303
-0.65,0.8,0.49,54,0.666666667,46,0.282608696
-0.65,0.85,0.46,53,0.566037736,47,0.340425532
-0.65,0.9,0.38,48,0.416666667,52,0.346153846
-0.65,0.95,0.35,50,0.38,50,0.32
-0.65,1,0.45,45,0.488888889,55,0.418181818
-0.6,-1,0.35,44,0.431818182,56,0.285714286
-0.6,-0.95,0.43,50,0.48,50,0.38
-0.6,-0.9,0.4,41,0.43902439,59,0.372881356
-0.6,-0.85,0.48,68,0.544117647,32,0.34375
-0.6,-0.8,0.48,60,0.55,40,0.375
-0.6,-0.75,0.44,71,0.577464789,29,0.103448276
-0.6,-0.7,0.53,66,0.606060606,34,0.382352941
-0.6,-0.65,0.61,74,0.702702703,26,0.346153846
-0.6,-0.6,0.54,74,0.675675676,26,0.153846154
-0.6,-0.55,0.65,81,0.666666667,19,0.578947368
-0.6,-0.5,0.67,80,0.7375,20,0.4
-0.6,-0.45,0.7,83,0.795180723,17,0.235294118
-0.6,-0.4,0.78,82,0.817073171,18,0.611111111
-0.6,-0.35,0.66,81,0.728395062,19,0.368421053
-0.6,-0.3,0.69,89,0.719101124,11,0.454545455
-0.6,-0.25,0.69,86,0.744186047,14,0.357142857
-0.6,-0.2,0.87,95,0.884210526,5,0.6
-0.6,-0.15,0.8,92,0.858695652,8,0.125
-0.6,-0.1,0.78,91,0.824175824,9,0.333333333
-0.6,-0.05,0.84,89,0.898876404,11,0.363636364
-0.6,0,0.76,90,0.822222222,10,0.2
-0.6,0.05,0.84,94,0.85106383,6,0.666666667
-0.6,0.1,0.8,86,0.860465116,14,0.428571429
-0.6,0.15,0.74,88,0.806818182,12,0.25
-0.6,0.2,0.67,89,0.730337079,11,0.181818182
-0.6,0.25,0.78,86,0.825581395,14,0.5
-0.6,0.3,0.77,87,0.816091954,13,0.461538462
-0.6,0.35,0.68,87,0.770114943,13,0.076923077
-0.6,0.4,0.7,87,0.747126437,13,0.384615385
-0.6,0.45,0.75,85,0.811764706,15,0.4
-0.6,0.5,0.63,85,0.682352941,15,0.333333333
-0.6,0.55,0.62,77,0.74025974,23,0.217391304
-0.6,0.6,0.58,76,0.657894737,24,0.333333333
-0.6,0.65,0.64,78,0.756410256,22,0.227272727
-0.6,0.7,0.47,62,0.564516129,38,0.315789474
-0.6,0.75,0.46,69,0.536231884,31,0.290322581
-0.6,0.8,0.55,66,0.681818182,34,0.294117647
-0.6,0.85,0.36,59,0.474576271,41,0.195121951
-0.6,0.9,0.41,53,0.490566038,47,0.319148936
-0.6,0.95,0.43,49,0.448979592,51,0.411764706
-0.6,1,0.36,39,0.461538462,61,0.295081967
-0.55,-1,0.26,39,0.358974359,61,0.196721311
-0.55,-0.95,0.43,49,0.510204082,51,0.352941176
-0.55,-0.9,0.38,54,0.462962963,46,0.282608696
-0.55,-0.85,0.38,57,0.473684211,43,0.255813953
-0.55,-0.8,0.44,67,0.537313433,33,0.242424242
-0.55,-0.75,0.45,62,0.564516129,38,0.263157895
-0.55,-0.7,0.58,81,0.62962963,19,0.368421053
-0.55,-0.65,0.5,76,0.565789474,24,0.291666667
-0.55,-0.6,0.61,79,0.683544304,21,0.333333333
-0.55,-0.55,0.62,86,0.674418605,14,0.285714286
-0.55,-0.5,0.73,87,0.816091954,13,0.153846154
-0.55,-0.45,0.66,83,0.710843373,17,0.411764706
-0.55,-0.4,0.77,88,0.829545455,12,0.333333333
-0.55,-0.35,0.75,92,0.782608696,8,0.375
-0.55,-0.3,0.76,89,0.820224719,11,0.272727273
-0.55,-0.25,0.81,94,0.840425532,6,0.333333333
-0.55,-0.2,0.81,91,0.846153846,9,0.444444444
-0.55,-0.15,0.84,97,0.845360825,3,0.666666667
-0.55,-0.1,0.76,92,0.815217391,8,0.125
-0.55,-0.05,0.83,92,0.902173913,8,0
-0.55,0,0.81,89,0.853932584,11,0.454545455
-0.55,0.05,0.82,92,0.847826087,8,0.5
-0.55,0.1,0.85,99,0.848484848,1,1
-0.55,0.15,0.75,86,0.848837209,14,0.142857143
-0.55,0.2,0.81,91,0.846153846,9,0.444444444
-0.55,0.25,0.82,94,0.840425532,6,0.5
-0.55,0.3,0.75,91,0.769230769,9,0.555555556
-0.55,0.35,0.74,92,0.760869565,8,0.5
-0.55,0.4,0.73,83,0.831325301,17,0.235294118
-0.55,0.45,0.65,88,0.727272727,12,0.083333333
-0.55,0.5,0.69,86,0.76744186,14,0.214285714
-0.55,0.55,0.66,90,0.733333333,10,0
-0.55,0.6,0.66,89,0.719101124,11,0.181818182
-0.55,0.65,0.57,76,0.671052632,24,0.25
-0.55,0.7,0.47,64,0.53125,36,0.361111111
-0.55,0.75,0.47,69,0.579710145,31,0.225806452
-0.55,0.8,0.46,68,0.573529412,32,0.21875
-0.55,0.85,0.52,56,0.625,44,0.386363636
-0.55,0.9,0.36,55,0.418181818,45,0.288888889
-0.55,0.95,0.41,51,0.470588235,49,0.346938776
-0.55,1,0.36,44,0.454545455,56,0.285714286
-0.5,-1,0.33,59,0.440677966,41,0.170731707
-0.5,-0.95,0.33,57,0.421052632,43,0.209302326
-0.5,-0.9,0.38,57,0.543859649,43,0.162790698
-0.5,-0.85,0.4,61,0.442622951,39,0.333333333
-0.5,-0.8,0.54,71,0.605633803,29,0.379310345
-0.5,-0.75,0.46,70,0.514285714,30,0.333333333
-0.5,-0.7,0.62,78,0.705128205,22,0.318181818
-0.5,-0.65,0.64,81,0.691358025,19,0.421052632
-0.5,-0.6,0.69,80,0.7625,20,0.4
-0.5,-0.55,0.66,86,0.73255814,14,0.214285714
-0.5,-0.5,0.71,94,0.755319149,6,0
-0.5,-0.45,0.73,86,0.802325581,14,0.285714286
-0.5,-0.4,0.73,93,0.76344086,7,0.285714286
-0.5,-0.35,0.83,91,0.901098901,9,0.111111111
-0.5,-0.3,0.88,95,0.915789474,5,0.2
-0.5,-0.25,0.85,92,0.902173913,8,0.25
-0.5,-0.2,0.78,89,0.853932584,11,0.181818182
-0.5,-0.15,0.82,95,0.852631579,5,0.2
-0.5,-0.1,0.82,96,0.833333333,4,0.5
-0.5,-0.05,0.87,96,0.885416667,4,0.5
-0.5,0,0.84,95,0.873684211,5,0.2
-0.5,0.05,0.85,97,0.87628866,3,0
-0.5,0.1,0.84,96,0.864583333,4,0.25
-0.5,0.15,0.86,96,0.875,4,0.5
-0.5,0.2,0.84,95,0.852631579,5,0.6
-0.5,0.25,0.8,94,0.829787234,6,0.333333333
-0.5,0.3,0.85,96,0.875,4,0.25
-0.5,0.35,0.79,87,0.827586207,13,0.538461538
-0.5,0.4,0.75,85,0.847058824,15,0.2
-0.5,0.45,0.78,90,0.822222222,10,0.4
-0.5,0.5,0.67,83,0.722891566,17,0.411764706
-0.5,0.55,0.65,89,0.707865169,11,0.181818182
-0.5,0.6,0.55,75,0.693333333,25,0.12
-0.5,0.65,0.58,75,0.746666667,25,0.08
-0.5,0.7,0.49,78,0.564102564,22,0.227272727
-0.5,0.75,0.56,75,0.653333333,25,0.28
-0.5,0.8,0.47,68,0.544117647,32,0.3125
-0.5,0.85,0.33,55,0.472727273,45,0.155555556
-0.5,0.9,0.35,62,0.483870968,38,0.131578947
-0.5,0.95,0.31,49,0.408163265,51,0.215686275
-0.5,1,0.41,46,0.47826087,54,0.351851852
-0.45,-1,0.35,46,0.47826087,54,0.240740741
-0.45,-0.95,0.42,67,0.52238806,33,0.212121212
-0.45,-0.9,0.38,61,0.508196721,39,0.179487179
-0.45,-0.85,0.42,63,0.53968254,37,0.216216216
-0.45,-0.8,0.57,66,0.651515152,34,0.411764706
-0.45,-0.75,0.51,71,0.647887324,29,0.172413793
-0.45,-0.7,0.58,81,0.641975309,19,0.315789474
-0.45,-0.65,0.67,85,0.717647059,15,0.4
-0.45,-0.6,0.56,78,0.692307692,22,0.090909091
-0.45,-0.55,0.71,91,0.714285714,9,0.666666667
-0.45,-0.5,0.8,91,0.824175824,9,0.555555556
-0.45,-0.45,0.74,91,0.78021978,9,0.333333333
-0.45,-0.4,0.79,89,0.865168539,11,0.181818182
-0.45,-0.35,0.8,93,0.860215054,7,0
-0.45,-0.3,0.78,93,0.827956989,7,0.142857143
-0.45,-0.25,0.85,92,0.913043478,8,0.125
-0.45,-0.2,0.89,98,0.908163265,2,0
-0.45,-0.15,0.87,98,0.887755102,2,0
-0.45,-0.1,0.84,98,0.846938776,2,0.5
-0.45,-0.05,0.87,97,0.886597938,3,0.333333333
-0.45,0,0.92,96,0.9375,4,0.5
-0.45,0.05,0.88,97,0.907216495,3,0
-0.45,0.1,0.81,93,0.849462366,7,0.285714286
-0.45,0.15,0.84,99,0.848484848,1,0
-0.45,0.2,0.86,96,0.864583333,4,0.75
-0.45,0.25,0.91,96,0.927083333,4,0.5
-0.45,0.3,0.77,95,0.789473684,5,0.4
-0.45,0.35,0.92,93,0.967741935,7,0.285714286
-0.45,0.4,0.74,91,0.769230769,9,0.444444444
-0.45,0.45,0.75,88,0.818181818,12,0.25
-0.45,0.5,0.78,90,0.822222222,10,0.4
-0.45,0.55,0.63,85,0.694117647,15,0.266666667
-0.45,0.6,0.64,80,0.7375,20,0.25
-0.45,0.65,0.62,80,0.725,20,0.2
-0.45,0.7,0.58,77,0.701298701,23,0.173913043
-0.45,0.75,0.56,80,0.675,20,0.1
-0.45,0.8,0.47,75,0.52,25,0.32
-0.45,0.85,0.41,70,0.5,30,0.2
-0.45,0.9,0.37,61,0.426229508,39,0.282051282
